date,route_code,route_name,vessel_type,rate_per_barrel,currency
2025-10-14,TD3C,Middle East Gulf to China,VLCC,7.552,USD
2025-10-15,TD3C,Middle East Gulf to China,VLCC,7.498,USD
2025-10-16,TD3C,Middle East Gulf to China,VLCC,7.495,USD
2025-10-17,TD3C,Middle East Gulf to China,VLCC,7.521,USD
2025-10-18,TD3C,Middle East Gulf to China,VLCC,7.406,USD
2025-10-19,TD3C,Middle East Gulf to China,VLCC,7.526,USD
2025-10-20,TD3C,Middle East Gulf to China,VLCC,7.478,USD
2025-10-21,TD3C,Middle East Gulf to China,VLCC,7.468,USD
2025-10-22,TD3C,Middle East Gulf to China,VLCC,7.357,USD
2025-10-23,TD3C,Middle East Gulf to China,VLCC,7.036,USD
2025-10-24,TD3C,Middle East Gulf to China,VLCC,7.037,USD
2025-10-25,TD3C,Middle East Gulf to China,VLCC,7.387,USD
2025-10-26,TD3C,Middle East Gulf to China,VLCC,7.515,USD
2025-10-27,TD3C,Middle East Gulf to China,VLCC,7.535,USD
2025-10-28,TD3C,Middle East Gulf to China,VLCC,7.522,USD
2025-10-29,TD3C,Middle East Gulf to China,VLCC,7.548,USD
2025-10-30,TD3C,Middle East Gulf to China,VLCC,7.644,USD
2025-10-31,TD3C,Middle East Gulf to China,VLCC,7.508,USD
2025-11-01,TD3C,Middle East Gulf to China,VLCC,7.681,USD
2025-11-02,TD3C,Middle East Gulf to China,VLCC,7.799,USD
2025-11-03,TD3C,Middle East Gulf to China,VLCC,7.916,USD
2025-11-04,TD3C,Middle East Gulf to China,VLCC,7.995,USD
2025-11-05,TD3C,Middle East Gulf to China,VLCC,8.018,USD
2025-11-06,TD3C,Middle East Gulf to China,VLCC,8.128,USD
2025-11-07,TD3C,Middle East Gulf to China,VLCC,8.226,USD
2025-11-08,TD3C,Middle East Gulf to China,VLCC,8.197,USD
2025-11-09,TD3C,Middle East Gulf to China,VLCC,8.139,USD
2025-11-10,TD3C,Middle East Gulf to China,VLCC,8.172,USD
2025-11-11,TD3C,Middle East Gulf to China,VLCC,8.399,USD
2025-11-12,TD3C,Middle East Gulf to China,VLCC,8.25,USD
2025-11-13,TD3C,Middle East Gulf to China,VLCC,8.073,USD
2025-11-14,TD3C,Middle East Gulf to China,VLCC,8.116,USD
2025-11-15,TD3C,Middle East Gulf to China,VLCC,8.144,USD
2025-11-16,TD3C,Middle East Gulf to China,VLCC,8.188,USD
2025-11-17,TD3C,Middle East Gulf to China,VLCC,8.241,USD
2025-11-18,TD3C,Middle East Gulf to China,VLCC,8.231,USD
2025-11-19,TD3C,Middle East Gulf to China,VLCC,8.451,USD
2025-11-20,TD3C,Middle East Gulf to China,VLCC,8.255,USD
2025-11-21,TD3C,Middle East Gulf to China,VLCC,8.164,USD
2025-11-22,TD3C,Middle East Gulf to China,VLCC,8.172,USD
2025-11-23,TD3C,Middle East Gulf to China,VLCC,7.974,USD
2025-11-24,TD3C,Middle East Gulf to China,VLCC,7.974,USD
2025-11-25,TD3C,Middle East Gulf to China,VLCC,8.22,USD
2025-11-26,TD3C,Middle East Gulf to China,VLCC,8.244,USD
2025-11-27,TD3C,Middle East Gulf to China,VLCC,8.297,USD
2025-11-28,TD3C,Middle East Gulf to China,VLCC,8.149,USD
2025-11-29,TD3C,Middle East Gulf to China,VLCC,8.089,USD
2025-11-30,TD3C,Middle East Gulf to China,VLCC,8.062,USD
2025-12-01,TD3C,Middle East Gulf to China,VLCC,8.043,USD
2025-12-02,TD3C,Middle East Gulf to China,VLCC,8.239,USD
2025-12-03,TD3C,Middle East Gulf to China,VLCC,8.336,USD
2025-12-04,TD3C,Middle East Gulf to China,VLCC,8.208,USD
2025-12-05,TD3C,Middle East Gulf to China,VLCC,8.264,USD
2025-12-06,TD3C,Middle East Gulf to China,VLCC,8.352,USD
2025-12-07,TD3C,Middle East Gulf to China,VLCC,8.526,USD
2025-12-08,TD3C,Middle East Gulf to China,VLCC,8.758,USD
2025-12-09,TD3C,Middle East Gulf to China,VLCC,8.639,USD
2025-12-10,TD3C,Middle East Gulf to China,VLCC,8.549,USD
2025-12-11,TD3C,Middle East Gulf to China,VLCC,8.4,USD
2025-12-12,TD3C,Middle East Gulf to China,VLCC,8.39,USD
2025-12-13,TD3C,Middle East Gulf to China,VLCC,8.474,USD
2025-12-14,TD3C,Middle East Gulf to China,VLCC,8.626,USD
2025-12-15,TD3C,Middle East Gulf to China,VLCC,8.635,USD
2025-12-16,TD3C,Middle East Gulf to China,VLCC,8.611,USD
2025-12-17,TD3C,Middle East Gulf to China,VLCC,8.651,USD
2025-12-18,TD3C,Middle East Gulf to China,VLCC,8.558,USD
2025-12-19,TD3C,Middle East Gulf to China,VLCC,8.857,USD
2025-12-20,TD3C,Middle East Gulf to China,VLCC,8.658,USD
2025-12-21,TD3C,Middle East Gulf to China,VLCC,8.702,USD
2025-12-22,TD3C,Middle East Gulf to China,VLCC,8.991,USD
2025-12-23,TD3C,Middle East Gulf to China,VLCC,9.007,USD
2025-12-24,TD3C,Middle East Gulf to China,VLCC,8.997,USD
2025-12-25,TD3C,Middle East Gulf to China,VLCC,8.964,USD
2025-12-26,TD3C,Middle East Gulf to China,VLCC,8.955,USD
2025-12-27,TD3C,Middle East Gulf to China,VLCC,9.154,USD
2025-12-28,TD3C,Middle East Gulf to China,VLCC,8.872,USD
2025-12-29,TD3C,Middle East Gulf to China,VLCC,9.093,USD
2025-12-30,TD3C,Middle East Gulf to China,VLCC,8.916,USD
2025-12-31,TD3C,Middle East Gulf to China,VLCC,8.896,USD
2026-01-01,TD3C,Middle East Gulf to China,VLCC,8.855,USD
2026-01-02,TD3C,Middle East Gulf to China,VLCC,8.949,USD
2026-01-03,TD3C,Middle East Gulf to China,VLCC,8.751,USD
2026-01-04,TD3C,Middle East Gulf to China,VLCC,8.829,USD
2026-01-05,TD3C,Middle East Gulf to China,VLCC,9.116,USD
2026-01-06,TD3C,Middle East Gulf to China,VLCC,8.947,USD
2026-01-07,TD3C,Middle East Gulf to China,VLCC,8.987,USD
2026-01-08,TD3C,Middle East Gulf to China,VLCC,8.913,USD
2026-01-09,TD3C,Middle East Gulf to China,VLCC,8.984,USD
2026-01-10,TD3C,Middle East Gulf to China,VLCC,9.001,USD
2026-01-11,TD3C,Middle East Gulf to China,VLCC,8.928,USD
2026-01-12,TD3C,Middle East Gulf to China,VLCC,9.008,USD
2026-01-13,TD3C,Middle East Gulf to China,VLCC,9.263,USD
2026-01-14,TD3C,Middle East Gulf to China,VLCC,9.248,USD
2026-01-15,TD3C,Middle East Gulf to China,VLCC,9.355,USD
2026-01-16,TD3C,Middle East Gulf to China,VLCC,9.191,USD
2026-01-17,TD3C,Middle East Gulf to China,VLCC,9.074,USD
2026-01-18,TD3C,Middle East Gulf to China,VLCC,9.149,USD
2026-01-19,TD3C,Middle East Gulf to China,VLCC,9.358,USD
2026-01-20,TD3C,Middle East Gulf to China,VLCC,9.414,USD
2026-01-21,TD3C,Middle East Gulf to China,VLCC,9.38,USD
2026-01-22,TD3C,Middle East Gulf to China,VLCC,9.388,USD
2026-01-23,TD3C,Middle East Gulf to China,VLCC,9.228,USD
2026-01-24,TD3C,Middle East Gulf to China,VLCC,9.318,USD
2026-01-25,TD3C,Middle East Gulf to China,VLCC,9.445,USD
2026-01-26,TD3C,Middle East Gulf to China,VLCC,9.391,USD
2026-01-27,TD3C,Middle East Gulf to China,VLCC,9.334,USD
2026-01-28,TD3C,Middle East Gulf to China,VLCC,9.377,USD
2026-01-29,TD3C,Middle East Gulf to China,VLCC,9.325,USD
2026-01-30,TD3C,Middle East Gulf to China,VLCC,9.323,USD
2026-01-31,TD3C,Middle East Gulf to China,VLCC,9.611,USD
2026-02-01,TD3C,Middle East Gulf to China,VLCC,9.581,USD
2026-02-02,TD3C,Middle East Gulf to China,VLCC,9.537,USD
2026-02-03,TD3C,Middle East Gulf to China,VLCC,9.454,USD
2026-02-04,TD3C,Middle East Gulf to China,VLCC,9.558,USD
2026-02-05,TD3C,Middle East Gulf to China,VLCC,9.537,USD
2026-02-06,TD3C,Middle East Gulf to China,VLCC,9.453,USD
2026-02-07,TD3C,Middle East Gulf to China,VLCC,9.633,USD
2026-02-08,TD3C,Middle East Gulf to China,VLCC,9.825,USD
2026-02-09,TD3C,Middle East Gulf to China,VLCC,9.744,USD
2026-02-10,TD3C,Middle East Gulf to China,VLCC,9.494,USD
2026-02-11,TD3C,Middle East Gulf to China,VLCC,9.63,USD
2026-02-12,TD3C,Middle East Gulf to China,VLCC,9.539,USD
2026-02-13,TD3C,Middle East Gulf to China,VLCC,9.646,USD
2026-02-14,TD3C,Middle East Gulf to China,VLCC,9.382,USD
2026-02-15,TD3C,Middle East Gulf to China,VLCC,9.503,USD
2026-02-16,TD3C,Middle East Gulf to China,VLCC,9.342,USD
2026-02-17,TD3C,Middle East Gulf to China,VLCC,9.441,USD
2026-02-18,TD3C,Middle East Gulf to China,VLCC,9.444,USD
2026-02-19,TD3C,Middle East Gulf to China,VLCC,9.316,USD
2026-02-20,TD3C,Middle East Gulf to China,VLCC,9.263,USD
2026-02-21,TD3C,Middle East Gulf to China,VLCC,9.356,USD
2026-02-22,TD3C,Middle East Gulf to China,VLCC,9.371,USD
2026-02-23,TD3C,Middle East Gulf to China,VLCC,9.449,USD
2026-02-24,TD3C,Middle East Gulf to China,VLCC,9.712,USD
2026-02-25,TD3C,Middle East Gulf to China,VLCC,9.498,USD
2026-02-26,TD3C,Middle East Gulf to China,VLCC,9.712,USD
2026-02-27,TD3C,Middle East Gulf to China,VLCC,9.721,USD
2026-02-28,TD3C,Middle East Gulf to China,VLCC,9.595,USD
2026-03-01,TD3C,Middle East Gulf to China,VLCC,9.412,USD
2026-03-02,TD3C,Middle East Gulf to China,VLCC,9.384,USD
2026-03-03,TD3C,Middle East Gulf to China,VLCC,9.504,USD
2026-03-04,TD3C,Middle East Gulf to China,VLCC,9.483,USD
2026-03-05,TD3C,Middle East Gulf to China,VLCC,9.68,USD
2026-03-06,TD3C,Middle East Gulf to China,VLCC,9.479,USD
2026-03-07,TD3C,Middle East Gulf to China,VLCC,9.472,USD
2026-03-08,TD3C,Middle East Gulf to China,VLCC,9.299,USD
2026-03-09,TD3C,Middle East Gulf to China,VLCC,9.343,USD
2026-03-10,TD3C,Middle East Gulf to China,VLCC,9.457,USD
2026-03-11,TD3C,Middle East Gulf to China,VLCC,9.394,USD
2026-03-12,TD3C,Middle East Gulf to China,VLCC,9.039,USD
2026-03-13,TD3C,Middle East Gulf to China,VLCC,9.063,USD
2026-03-14,TD3C,Middle East Gulf to China,VLCC,9.118,USD
2026-03-15,TD3C,Middle East Gulf to China,VLCC,9.167,USD
2026-03-16,TD3C,Middle East Gulf to China,VLCC,9.327,USD
2026-03-17,TD3C,Middle East Gulf to China,VLCC,9.177,USD
2026-03-18,TD3C,Middle East Gulf to China,VLCC,9.262,USD
2026-03-19,TD3C,Middle East Gulf to China,VLCC,9.414,USD
2026-03-20,TD3C,Middle East Gulf to China,VLCC,9.167,USD
2026-03-21,TD3C,Middle East Gulf to China,VLCC,9.202,USD
2026-03-22,TD3C,Middle East Gulf to China,VLCC,9.127,USD
2026-03-23,TD3C,Middle East Gulf to China,VLCC,9.109,USD
2026-03-24,TD3C,Middle East Gulf to China,VLCC,9.148,USD
2026-03-25,TD3C,Middle East Gulf to China,VLCC,9.074,USD
2026-03-26,TD3C,Middle East Gulf to China,VLCC,8.976,USD
2026-03-27,TD3C,Middle East Gulf to China,VLCC,8.973,USD
2026-03-28,TD3C,Middle East Gulf to China,VLCC,8.82,USD
2026-03-29,TD3C,Middle East Gulf to China,VLCC,8.668,USD
2026-03-30,TD3C,Middle East Gulf to China,VLCC,8.754,USD
2026-03-31,TD3C,Middle East Gulf to China,VLCC,8.594,USD
2026-04-01,TD3C,Middle East Gulf to China,VLCC,8.678,USD
2026-04-02,TD3C,Middle East Gulf to China,VLCC,8.734,USD
2026-04-03,TD3C,Middle East Gulf to China,VLCC,8.495,USD
2026-04-04,TD3C,Middle East Gulf to China,VLCC,8.4,USD
2026-04-05,TD3C,Middle East Gulf to China,VLCC,8.555,USD
2026-04-06,TD3C,Middle East Gulf to China,VLCC,8.417,USD
2026-04-07,TD3C,Middle East Gulf to China,VLCC,8.349,USD
2026-04-08,TD3C,Middle East Gulf to China,VLCC,8.406,USD
2026-04-09,TD3C,Middle East Gulf to China,VLCC,8.505,USD
2026-04-10,TD3C,Middle East Gulf to China,VLCC,8.464,USD
2026-04-11,TD3C,Middle East Gulf to China,VLCC,8.377,USD
2026-04-12,TD3C,Middle East Gulf to China,VLCC,8.561,USD
2026-04-13,TD3C,Middle East Gulf to China,VLCC,8.785,USD
2026-04-14,TD3C,Middle East Gulf to China,VLCC,8.905,USD
2026-04-15,TD3C,Middle East Gulf to China,VLCC,8.903,USD
2026-04-16,TD3C,Middle East Gulf to China,VLCC,8.782,USD
2026-04-17,TD3C,Middle East Gulf to China,VLCC,8.658,USD
2026-04-18,TD3C,Middle East Gulf to China,VLCC,8.717,USD
2026-04-19,TD3C,Middle East Gulf to China,VLCC,8.761,USD
2026-04-20,TD3C,Middle East Gulf to China,VLCC,8.935,USD
2026-04-21,TD3C,Middle East Gulf to China,VLCC,9.007,USD
2026-04-22,TD3C,Middle East Gulf to China,VLCC,8.79,USD
2026-04-23,TD3C,Middle East Gulf to China,VLCC,8.917,USD
2026-04-24,TD3C,Middle East Gulf to China,VLCC,8.768,USD
2026-04-25,TD3C,Middle East Gulf to China,VLCC,8.702,USD
2026-04-26,TD3C,Middle East Gulf to China,VLCC,8.721,USD
2026-04-27,TD3C,Middle East Gulf to China,VLCC,8.974,USD
2026-04-28,TD3C,Middle East Gulf to China,VLCC,9.373,USD
2026-04-29,TD3C,Middle East Gulf to China,VLCC,9.432,USD
2026-04-30,TD3C,Middle East Gulf to China,VLCC,9.385,USD
2026-05-01,TD3C,Middle East Gulf to China,VLCC,9.435,USD
2026-05-02,TD3C,Middle East Gulf to China,VLCC,9.53,USD
2026-05-03,TD3C,Middle East Gulf to China,VLCC,9.463,USD
2026-05-04,TD3C,Middle East Gulf to China,VLCC,9.68,USD
2026-05-05,TD3C,Middle East Gulf to China,VLCC,9.684,USD
2026-05-06,TD3C,Middle East Gulf to China,VLCC,9.724,USD
2026-05-07,TD3C,Middle East Gulf to China,VLCC,9.786,USD
2026-05-08,TD3C,Middle East Gulf to China,VLCC,9.815,USD
2026-05-09,TD3C,Middle East Gulf to China,VLCC,9.898,USD
2026-05-10,TD3C,Middle East Gulf to China,VLCC,9.786,USD
2026-05-11,TD3C,Middle East Gulf to China,VLCC,9.683,USD
2026-05-12,TD3C,Middle East Gulf to China,VLCC,9.508,USD
2026-05-13,TD3C,Middle East Gulf to China,VLCC,9.54,USD
2026-05-14,TD3C,Middle East Gulf to China,VLCC,9.618,USD
2026-05-15,TD3C,Middle East Gulf to China,VLCC,9.651,USD
2026-05-16,TD3C,Middle East Gulf to China,VLCC,9.847,USD
2026-05-17,TD3C,Middle East Gulf to China,VLCC,9.816,USD
2026-05-18,TD3C,Middle East Gulf to China,VLCC,9.875,USD
2026-05-19,TD3C,Middle East Gulf to China,VLCC,9.697,USD
2026-05-20,TD3C,Middle East Gulf to China,VLCC,9.616,USD
2026-05-21,TD3C,Middle East Gulf to China,VLCC,9.68,USD
2026-05-22,TD3C,Middle East Gulf to China,VLCC,9.764,USD
2026-05-23,TD3C,Middle East Gulf to China,VLCC,9.694,USD
2026-05-24,TD3C,Middle East Gulf to China,VLCC,9.654,USD
2026-05-25,TD3C,Middle East Gulf to China,VLCC,9.421,USD
2026-05-26,TD3C,Middle East Gulf to China,VLCC,9.346,USD
2026-05-27,TD3C,Middle East Gulf to China,VLCC,9.438,USD
2026-05-28,TD3C,Middle East Gulf to China,VLCC,9.487,USD
2026-05-29,TD3C,Middle East Gulf to China,VLCC,9.525,USD
2026-05-30,TD3C,Middle East Gulf to China,VLCC,9.502,USD
2026-05-31,TD3C,Middle East Gulf to China,VLCC,9.474,USD
2026-06-01,TD3C,Middle East Gulf to China,VLCC,9.357,USD
2026-06-02,TD3C,Middle East Gulf to China,VLCC,9.422,USD
2026-06-03,TD3C,Middle East Gulf to China,VLCC,9.45,USD
2026-06-04,TD3C,Middle East Gulf to China,VLCC,9.487,USD
2026-06-05,TD3C,Middle East Gulf to China,VLCC,9.387,USD
2026-06-06,TD3C,Middle East Gulf to China,VLCC,9.07,USD
2026-06-07,TD3C,Middle East Gulf to China,VLCC,9.191,USD
2026-06-08,TD3C,Middle East Gulf to China,VLCC,9.101,USD
2026-06-09,TD3C,Middle East Gulf to China,VLCC,8.959,USD
2026-06-10,TD3C,Middle East Gulf to China,VLCC,9.027,USD
2026-06-11,TD3C,Middle East Gulf to China,VLCC,8.95,USD
2026-06-12,TD3C,Middle East Gulf to China,VLCC,9.067,USD
2026-06-13,TD3C,Middle East Gulf to China,VLCC,9.124,USD
2026-06-14,TD3C,Middle East Gulf to China,VLCC,9.189,USD
2026-06-15,TD3C,Middle East Gulf to China,VLCC,8.979,USD
2026-06-16,TD3C,Middle East Gulf to China,VLCC,9.116,USD
2026-06-17,TD3C,Middle East Gulf to China,VLCC,9.125,USD
2026-06-18,TD3C,Middle East Gulf to China,VLCC,9.049,USD
2026-06-19,TD3C,Middle East Gulf to China,VLCC,9.042,USD
2026-06-20,TD3C,Middle East Gulf to China,VLCC,8.779,USD
2026-06-21,TD3C,Middle East Gulf to China,VLCC,8.811,USD
2026-06-22,TD3C,Middle East Gulf to China,VLCC,8.649,USD
2026-06-23,TD3C,Middle East Gulf to China,VLCC,8.447,USD
2026-06-24,TD3C,Middle East Gulf to China,VLCC,8.223,USD
2026-06-25,TD3C,Middle East Gulf to China,VLCC,8.355,USD
2026-06-26,TD3C,Middle East Gulf to China,VLCC,8.252,USD
2026-06-27,TD3C,Middle East Gulf to China,VLCC,8.44,USD
2026-06-28,TD3C,Middle East Gulf to China,VLCC,8.349,USD
2026-06-29,TD3C,Middle East Gulf to China,VLCC,8.102,USD
2026-06-30,TD3C,Middle East Gulf to China,VLCC,7.936,USD
2026-07-01,TD3C,Middle East Gulf to China,VLCC,8.088,USD
2026-07-02,TD3C,Middle East Gulf to China,VLCC,8.051,USD
2026-07-03,TD3C,Middle East Gulf to China,VLCC,7.963,USD
2026-07-04,TD3C,Middle East Gulf to China,VLCC,7.97,USD
2026-07-05,TD3C,Middle East Gulf to China,VLCC,8.023,USD
2026-07-06,TD3C,Middle East Gulf to China,VLCC,8.158,USD
2026-07-07,TD3C,Middle East Gulf to China,VLCC,8.336,USD
2026-07-08,TD3C,Middle East Gulf to China,VLCC,8.27,USD
2026-07-09,TD3C,Middle East Gulf to China,VLCC,8.076,USD
2026-07-10,TD3C,Middle East Gulf to China,VLCC,8.006,USD
2026-07-11,TD3C,Middle East Gulf to China,VLCC,8.027,USD
2026-07-12,TD3C,Middle East Gulf to China,VLCC,7.884,USD
2026-07-13,TD3C,Middle East Gulf to China,VLCC,7.743,USD
2026-07-14,TD3C,Middle East Gulf to China,VLCC,7.779,USD
2026-07-15,TD3C,Middle East Gulf to China,VLCC,7.761,USD
2026-07-16,TD3C,Middle East Gulf to China,VLCC,7.755,USD
2026-07-17,TD3C,Middle East Gulf to China,VLCC,7.643,USD
2026-07-18,TD3C,Middle East Gulf to China,VLCC,7.603,USD
2026-07-19,TD3C,Middle East Gulf to China,VLCC,7.47,USD
2026-07-20,TD3C,Middle East Gulf to China,VLCC,7.582,USD
2026-07-21,TD3C,Middle East Gulf to China,VLCC,7.713,USD
2026-07-22,TD3C,Middle East Gulf to China,VLCC,7.456,USD
2026-07-23,TD3C,Middle East Gulf to China,VLCC,7.326,USD
2026-07-24,TD3C,Middle East Gulf to China,VLCC,7.12,USD
2026-07-25,TD3C,Middle East Gulf to China,VLCC,7.031,USD
2026-07-26,TD3C,Middle East Gulf to China,VLCC,7.018,USD
2026-07-27,TD3C,Middle East Gulf to China,VLCC,6.823,USD
2026-07-28,TD3C,Middle East Gulf to China,VLCC,6.7,USD
2026-07-29,TD3C,Middle East Gulf to China,VLCC,6.568,USD
2026-07-30,TD3C,Middle East Gulf to China,VLCC,6.6,USD
2026-07-31,TD3C,Middle East Gulf to China,VLCC,6.613,USD
2026-08-01,TD3C,Middle East Gulf to China,VLCC,6.52,USD
2026-08-02,TD3C,Middle East Gulf to China,VLCC,6.549,USD
2026-08-03,TD3C,Middle East Gulf to China,VLCC,6.481,USD
2026-08-04,TD3C,Middle East Gulf to China,VLCC,6.45,USD
2026-08-05,TD3C,Middle East Gulf to China,VLCC,6.681,USD
2026-08-06,TD3C,Middle East Gulf to China,VLCC,6.865,USD
2026-08-07,TD3C,Middle East Gulf to China,VLCC,6.694,USD
2026-08-08,TD3C,Middle East Gulf to China,VLCC,6.81,USD
2026-08-09,TD3C,Middle East Gulf to China,VLCC,6.922,USD
2026-08-10,TD3C,Middle East Gulf to China,VLCC,6.772,USD
2026-08-11,TD3C,Middle East Gulf to China,VLCC,6.886,USD
2026-08-12,TD3C,Middle East Gulf to China,VLCC,7.096,USD
2026-08-13,TD3C,Middle East Gulf to China,VLCC,6.948,USD
2026-08-14,TD3C,Middle East Gulf to China,VLCC,6.829,USD
2026-08-15,TD3C,Middle East Gulf to China,VLCC,6.971,USD
2026-08-16,TD3C,Middle East Gulf to China,VLCC,7.011,USD
2026-08-17,TD3C,Middle East Gulf to China,VLCC,7.089,USD
2026-08-18,TD3C,Middle East Gulf to China,VLCC,7.139,USD
2026-08-19,TD3C,Middle East Gulf to China,VLCC,7.195,USD
2026-08-20,TD3C,Middle East Gulf to China,VLCC,7.02,USD
2026-08-21,TD3C,Middle East Gulf to China,VLCC,7.166,USD
2026-08-22,TD3C,Middle East Gulf to China,VLCC,7.326,USD
2026-08-23,TD3C,Middle East Gulf to China,VLCC,7.299,USD
2026-08-24,TD3C,Middle East Gulf to China,VLCC,7.296,USD
2026-08-25,TD3C,Middle East Gulf to China,VLCC,7.095,USD
2026-08-26,TD3C,Middle East Gulf to China,VLCC,7.17,USD
2026-08-27,TD3C,Middle East Gulf to China,VLCC,7.252,USD
2026-08-28,TD3C,Middle East Gulf to China,VLCC,7.249,USD
2026-08-29,TD3C,Middle East Gulf to China,VLCC,7.405,USD
2026-08-30,TD3C,Middle East Gulf to China,VLCC,7.365,USD
2026-08-31,TD3C,Middle East Gulf to China,VLCC,7.446,USD
2026-09-01,TD3C,Middle East Gulf to China,VLCC,7.314,USD
2026-09-02,TD3C,Middle East Gulf to China,VLCC,7.317,USD
2026-09-03,TD3C,Middle East Gulf to China,VLCC,7.3,USD
2026-09-04,TD3C,Middle East Gulf to China,VLCC,7.337,USD
2026-09-05,TD3C,Middle East Gulf to China,VLCC,7.295,USD
2026-09-06,TD3C,Middle East Gulf to China,VLCC,7.285,USD
2026-09-07,TD3C,Middle East Gulf to China,VLCC,7.404,USD
2026-09-08,TD3C,Middle East Gulf to China,VLCC,7.353,USD
2026-09-09,TD3C,Middle East Gulf to China,VLCC,7.146,USD
2026-09-10,TD3C,Middle East Gulf to China,VLCC,7.391,USD
2026-09-11,TD3C,Middle East Gulf to China,VLCC,7.584,USD
2026-09-12,TD3C,Middle East Gulf to China,VLCC,7.418,USD
2026-09-13,TD3C,Middle East Gulf to China,VLCC,7.52,USD
2026-09-14,TD3C,Middle East Gulf to China,VLCC,7.461,USD
2026-09-15,TD3C,Middle East Gulf to China,VLCC,7.505,USD
2026-09-16,TD3C,Middle East Gulf to China,VLCC,7.554,USD
2026-09-17,TD3C,Middle East Gulf to China,VLCC,7.531,USD
2026-09-18,TD3C,Middle East Gulf to China,VLCC,7.436,USD
2026-09-19,TD3C,Middle East Gulf to China,VLCC,7.354,USD
2026-09-20,TD3C,Middle East Gulf to China,VLCC,7.244,USD
2026-09-21,TD3C,Middle East Gulf to China,VLCC,7.146,USD
2026-09-22,TD3C,Middle East Gulf to China,VLCC,7.152,USD
2026-09-23,TD3C,Middle East Gulf to China,VLCC,7.071,USD
2026-09-24,TD3C,Middle East Gulf to China,VLCC,7.179,USD
2026-09-25,TD3C,Middle East Gulf to China,VLCC,7.393,USD
2026-09-26,TD3C,Middle East Gulf to China,VLCC,7.329,USD
2026-09-27,TD3C,Middle East Gulf to China,VLCC,7.376,USD
2026-09-28,TD3C,Middle East Gulf to China,VLCC,7.458,USD
2026-09-29,TD3C,Middle East Gulf to China,VLCC,7.535,USD
2026-09-30,TD3C,Middle East Gulf to China,VLCC,7.559,USD
2026-10-01,TD3C,Middle East Gulf to China,VLCC,7.672,USD
2026-10-02,TD3C,Middle East Gulf to China,VLCC,7.749,USD
2026-10-03,TD3C,Middle East Gulf to China,VLCC,7.596,USD
2026-10-04,TD3C,Middle East Gulf to China,VLCC,7.727,USD
2026-10-05,TD3C,Middle East Gulf to China,VLCC,7.859,USD
2026-10-06,TD3C,Middle East Gulf to China,VLCC,7.77,USD
2026-10-07,TD3C,Middle East Gulf to China,VLCC,7.788,USD
2026-10-08,TD3C,Middle East Gulf to China,VLCC,7.894,USD
2026-10-09,TD3C,Middle East Gulf to China,VLCC,7.879,USD
2026-10-10,TD3C,Middle East Gulf to China,VLCC,8.036,USD
2026-10-11,TD3C,Middle East Gulf to China,VLCC,8.365,USD
2026-10-12,TD3C,Middle East Gulf to China,VLCC,8.269,USD
2026-10-13,TD3C,Middle East Gulf to China,VLCC,8.095,USD
2026-10-14,TD3C,Middle East Gulf to China,VLCC,8.148,USD
2026-10-15,TD3C,Middle East Gulf to China,VLCC,8.257,USD
2026-10-16,TD3C,Middle East Gulf to China,VLCC,8.238,USD
2026-10-17,TD3C,Middle East Gulf to China,VLCC,8.445,USD
2026-10-18,TD3C,Middle East Gulf to China,VLCC,8.276,USD
2026-10-19,TD3C,Middle East Gulf to China,VLCC,8.381,USD
2026-10-20,TD3C,Middle East Gulf to China,VLCC,8.312,USD
2026-10-21,TD3C,Middle East Gulf to China,VLCC,8.555,USD
2026-10-22,TD3C,Middle East Gulf to China,VLCC,8.832,USD
2026-10-23,TD3C,Middle East Gulf to China,VLCC,8.737,USD
2026-10-24,TD3C,Middle East Gulf to China,VLCC,8.673,USD
2026-10-25,TD3C,Middle East Gulf to China,VLCC,8.798,USD
2026-10-26,TD3C,Middle East Gulf to China,VLCC,8.756,USD
